symbol,timestamp,occurrences,price_shift,min_price,max_price
ITC,2025-07-12 09:18:02.065000+00:00,1.0,0.0,1271.39,1271.39
ITC,2025-07-12 09:18:02.270000+00:00,1.0,0.0,1148.37,1148.37
ITC,2025-07-12 09:18:02.495000+00:00,1.0,0.0,2844.65,2844.65
ITC,2025-07-12 09:18:02.675000+00:00,1.0,0.0,2364.71,2364.71
ITC,2025-07-12 09:18:02.810000+00:00,1.0,0.0,1147.1,1147.1
ITC,2025-07-12 09:18:03.090000+00:00,1.0,0.0,2987.21,2987.21
ITC,2025-07-12 09:18:03.235000+00:00,1.0,0.0,1392.75,1392.75
ITC,2025-07-12 09:18:03.490000+00:00,1.0,0.0,1246.03,1246.03
ITC,2025-07-12 09:18:03.700000+00:00,1.0,0.0,1121.28,1121.28
ITC,2025-07-12 09:18:03.800000+00:00,1.0,0.0,2760.12,2760.12
ITC,2025-07-12 09:18:04.095000+00:00,1.0,0.0,1152.35,1152.35
ITC,2025-07-12 09:18:04.285000+00:00,1.0,0.0,1084.06,1084.06
ITC,2025-07-12 09:18:04.455000+00:00,1.0,0.0,2913.25,2913.25
ITC,2025-07-12 09:18:04.620000+00:00,1.0,0.0,2690.22,2690.22
ITC,2025-07-12 09:18:04.850000+00:00,1.0,0.0,1222.52,1222.52
ITC,2025-07-12 09:18:05.050000+00:00,1.0,0.0,1500.25,1500.25
ITC,2025-07-12 09:18:05.295000+00:00,1.0,0.0,2406.93,2406.93
ITC,2025-07-12 09:18:05.490000+00:00,1.0,0.0,2571.66,2571.66
ITC,2025-07-12 09:18:05.680000+00:00,1.0,0.0,2321.38,2321.38
ITC,2025-07-12 09:18:05.880000+00:00,1.0,0.0,2950.15,2950.15
ITC,2025-07-12 09:18:06.090000+00:00,1.0,0.0,1889.8,1889.8
ITC,2025-07-12 09:18:06.255000+00:00,1.0,0.0,1845.25,1845.25
ITC,2025-07-12 09:18:06.485000+00:00,1.0,0.0,1536.75,1536.75
ITC,2025-07-12 09:18:06.690000+00:00,1.0,0.0,2309.28,2309.28
ITC,2025-07-12 09:18:06.895000+00:00,1.0,0.0,2444.52,2444.52
ITC,2025-07-12 09:18:07.050000+00:00,1.0,0.0,2316.56,2316.56
ITC,2025-07-12 09:18:07.290000+00:00,1.0,0.0,2557.89,2557.89
ITC,2025-07-12 09:18:07.445000+00:00,1.0,0.0,2004.14,2004.14
ITC,2025-07-12 09:18:07.695000+00:00,1.0,0.0,1230.15,1230.15
ITC,2025-07-12 09:18:07.875000+00:00,1.0,0.0,2927.87,2927.87
ITC,2025-07-12 09:18:08.095000+00:00,1.0,0.0,2548.39,2548.39
ITC,2025-07-12 09:18:08.270000+00:00,1.0,0.0,1814.03,1814.03
ITC,2025-07-12 09:18:08.475000+00:00,1.0,0.0,1783.29,1783.29
ITC,2025-07-12 09:18:08.685000+00:00,1.0,0.0,2028.31,2028.31
ITC,2025-07-12 09:18:08.865000+00:00,1.0,0.0,2958.97,2958.97
ITC,2025-07-12 09:18:09.095000+00:00,1.0,0.0,1803.79,1803.79
ITC,2025-07-12 09:18:09.280000+00:00,1.0,0.0,1572.0,1572.0
ITC,2025-07-12 09:18:09.450000+00:00,1.0,0.0,2486.49,2486.49
ITC,2025-07-12 09:18:09.685000+00:00,1.0,0.0,2359.19,2359.19
ITC,2025-07-12 09:18:09.750000+00:00,1.0,0.0,2374.77,2374.77
ITC,2025-07-12 09:18:10.060000+00:00,1.0,0.0,2716.55,2716.55
ITC,2025-07-12 09:18:10.260000+00:00,1.0,0.0,1621.42,1621.42
ITC,2025-07-12 09:18:10.500000+00:00,1.0,0.0,1595.51,1595.51
ITC,2025-07-12 09:18:10.690000+00:00,1.0,0.0,1587.84,1587.84
ITC,2025-07-12 09:18:10.825000+00:00,1.0,0.0,2182.14,2182.14
ITC,2025-07-12 09:18:11.085000+00:00,1.0,0.0,2539.98,2539.98
ITC,2025-07-12 09:18:11.290000+00:00,1.0,0.0,1111.75,1111.75
ITC,2025-07-12 09:18:11.430000+00:00,1.0,0.0,2190.9,2190.9
ITC,2025-07-12 09:18:11.650000+00:00,1.0,0.0,2123.81,2123.81
ITC,2025-07-12 09:18:11.855000+00:00,1.0,0.0,2669.09,2669.09
ITC,2025-07-12 09:18:12.060000+00:00,1.0,0.0,2536.97,2536.97
ITC,2025-07-12 09:18:12.290000+00:00,1.0,0.0,2914.69,2914.69
ITC,2025-07-12 09:18:12.480000+00:00,1.0,0.0,1479.34,1479.34
ITC,2025-07-12 09:18:12.680000+00:00,1.0,0.0,2351.27,2351.27
ITC,2025-07-12 09:18:12.860000+00:00,1.0,0.0,1287.6,1287.6
ITC,2025-07-12 09:18:13.075000+00:00,1.0,0.0,2493.0,2493.0
ITC,2025-07-12 09:18:13.280000+00:00,1.0,0.0,2653.98,2653.98
ITC,2025-07-12 09:18:13.485000+00:00,1.0,0.0,1213.8,1213.8
ITC,2025-07-12 09:18:13.665000+00:00,1.0,0.0,1388.19,1388.19
ITC,2025-07-12 09:18:13.875000+00:00,1.0,0.0,1315.5,1315.5
ITC,2025-07-12 09:18:14.090000+00:00,1.0,0.0,1628.94,1628.94
ITC,2025-07-12 09:18:14.240000+00:00,1.0,0.0,1569.98,1569.98
ITC,2025-07-12 09:18:14.460000+00:00,1.0,0.0,2093.67,2093.67
ITC,2025-07-12 09:18:14.645000+00:00,1.0,0.0,1170.28,1170.28
ITC,2025-07-12 09:18:14.900000+00:00,1.0,0.0,1109.97,1109.97
ITC,2025-07-12 09:18:15.015000+00:00,1.0,0.0,2486.59,2486.59
ITC,2025-07-12 09:18:15.300000+00:00,1.0,0.0,2760.35,2760.35
ITC,2025-07-12 09:18:15.495000+00:00,1.0,0.0,2134.11,2134.11
ITC,2025-07-12 09:18:15.895000+00:00,1.0,0.0,1171.54,1171.54
ITC,2025-07-12 09:18:16.100000+00:00,1.0,0.0,1357.45,1357.45
ITC,2025-07-12 09:18:16.280000+00:00,1.0,0.0,2104.56,2104.56
ITC,2025-07-12 09:18:16.490000+00:00,1.0,0.0,1185.54,1185.54
ITC,2025-07-12 09:18:16.670000+00:00,1.0,0.0,1366.8,1366.8
ITC,2025-07-12 09:18:16.885000+00:00,1.0,0.0,2344.21,2344.21
ITC,2025-07-12 09:18:16.925000+00:00,1.0,0.0,2804.15,2804.15
ITC,2025-07-12 09:18:17.300000+00:00,1.0,0.0,1756.38,1756.38
ITC,2025-07-12 09:18:17.480000+00:00,1.0,0.0,1815.09,1815.09
ITC,2025-07-12 09:18:17.685000+00:00,1.0,0.0,1944.8,1944.8
ITC,2025-07-12 09:18:17.885000+00:00,1.0,0.0,1604.96,1604.96
ITC,2025-07-12 09:18:18.295000+00:00,1.0,0.0,2863.87,2863.87
ITC,2025-07-12 09:18:18.400000+00:00,1.0,0.0,1912.29,1912.29
ITC,2025-07-12 09:18:18.680000+00:00,1.0,0.0,1107.69,1107.69
ITC,2025-07-12 09:18:18.895000+00:00,1.0,0.0,2285.46,2285.46
ITC,2025-07-12 09:18:19.055000+00:00,1.0,0.0,1436.45,1436.45
ITC,2025-07-12 09:18:19.250000+00:00,1.0,0.0,1785.11,1785.11
ITC,2025-07-12 09:18:19.475000+00:00,1.0,0.0,1081.35,1081.35
ITC,2025-07-12 09:18:19.675000+00:00,1.0,0.0,1553.75,1553.75
ITC,2025-07-12 09:18:19.850000+00:00,1.0,0.0,2241.84,2241.84
ITC,2025-07-12 09:18:20.075000+00:00,1.0,0.0,1085.66,1085.66
ITC,2025-07-12 09:18:20.285000+00:00,1.0,0.0,1834.69,1834.69
ITC,2025-07-12 09:18:20.490000+00:00,1.0,0.0,2723.77,2723.77
ITC,2025-07-12 09:18:20.675000+00:00,1.0,0.0,1127.82,1127.82
ITC,2025-07-12 09:18:20.875000+00:00,1.0,0.0,1371.29,1371.29
ITC,2025-07-12 09:18:21.060000+00:00,1.0,0.0,2613.12,2613.12
ITC,2025-07-12 09:18:21.300000+00:00,1.0,0.0,2354.46,2354.46
ITC,2025-07-12 09:18:21.435000+00:00,1.0,0.0,2594.3,2594.3
ITC,2025-07-12 09:18:21.625000+00:00,1.0,0.0,1143.46,1143.46
ITC,2025-07-12 09:18:21.855000+00:00,1.0,0.0,1788.53,1788.53
ITC,2025-07-12 09:18:22.080000+00:00,1.0,0.0,1104.56,1104.56
ITC,2025-07-12 09:18:22.290000+00:00,1.0,0.0,1943.44,1943.44
ITC,2025-07-12 09:18:22.485000+00:00,1.0,0.0,1176.16,1176.16
ITC,2025-07-12 09:18:22.665000+00:00,1.0,0.0,2452.87,2452.87
ITC,2025-07-12 09:18:22.875000+00:00,1.0,0.0,1453.89,1453.89
ITC,2025-07-12 09:18:23.035000+00:00,1.0,0.0,1495.43,1495.43
ITC,2025-07-12 09:18:23.255000+00:00,1.0,0.0,2846.57,2846.57
ITC,2025-07-12 09:18:23.400000+00:00,1.0,0.0,2816.46,2816.46
ITC,2025-07-12 09:18:23.655000+00:00,1.0,0.0,1668.74,1668.74
ITC,2025-07-12 09:18:23.875000+00:00,1.0,0.0,2951.62,2951.62
ITC,2025-07-12 09:18:24.050000+00:00,1.0,0.0,2644.93,2644.93
ITC,2025-07-12 09:18:24.255000+00:00,1.0,0.0,2828.89,2828.89
ITC,2025-07-12 09:18:24.490000+00:00,1.0,0.0,2034.14,2034.14
ITC,2025-07-12 09:18:24.695000+00:00,1.0,0.0,2325.96,2325.96
ITC,2025-07-12 09:18:24.870000+00:00,1.0,0.0,1369.98,1369.98
ITC,2025-07-12 09:18:25.075000+00:00,1.0,0.0,1372.51,1372.51
ITC,2025-07-12 09:18:25.290000+00:00,1.0,0.0,2340.93,2340.93
ITC,2025-07-12 09:18:25.490000+00:00,1.0,0.0,1220.62,1220.62
ITC,2025-07-12 09:18:25.685000+00:00,1.0,0.0,2920.27,2920.27
ITC,2025-07-12 09:18:25.855000+00:00,1.0,0.0,2909.86,2909.86
ITC,2025-07-12 09:18:26.050000+00:00,1.0,0.0,2619.79,2619.79
ITC,2025-07-12 09:18:26.270000+00:00,1.0,0.0,2072.5,2072.5
ITC,2025-07-12 09:18:26.490000+00:00,1.0,0.0,1018.51,1018.51
ITC,2025-07-12 09:18:26.670000+00:00,1.0,0.0,2332.6,2332.6
ITC,2025-07-12 09:18:26.880000+00:00,1.0,0.0,1605.74,1605.74
ITC,2025-07-12 09:18:27.050000+00:00,1.0,0.0,1595.22,1595.22
ITC,2025-07-12 09:18:27.275000+00:00,1.0,0.0,2001.31,2001.31
ITC,2025-07-12 09:18:27.450000+00:00,1.0,0.0,2629.38,2629.38
ITC,2025-07-12 09:18:27.695000+00:00,1.0,0.0,1871.62,1871.62
ITC,2025-07-12 09:18:27.890000+00:00,1.0,0.0,1171.67,1171.67
ITC,2025-07-12 09:18:28.100000+00:00,1.0,0.0,2222.15,2222.15
ITC,2025-07-12 09:18:28.500000+00:00,1.0,0.0,1638.56,1638.56
ITC,2025-07-12 09:18:28.685000+00:00,1.0,0.0,2071.79,2071.79
ITC,2025-07-12 09:18:28.865000+00:00,1.0,0.0,1623.62,1623.62
ITC,2025-07-12 09:18:29.085000+00:00,1.0,0.0,1569.09,1569.09
ITC,2025-07-12 09:18:29.280000+00:00,1.0,0.0,2982.67,2982.67
ITC,2025-07-12 09:18:29.430000+00:00,1.0,0.0,1168.26,1168.26
ITC,2025-07-12 09:18:29.690000+00:00,1.0,0.0,2737.59,2737.59
ITC,2025-07-12 09:18:29.850000+00:00,1.0,0.0,2010.17,2010.17
ITC,2025-07-12 09:18:30.085000+00:00,1.0,0.0,2715.32,2715.32
ITC,2025-07-12 09:18:30.295000+00:00,1.0,0.0,2497.1,2497.1
ITC,2025-07-12 09:18:30.495000+00:00,1.0,0.0,1219.53,1219.53
ITC,2025-07-12 09:18:30.685000+00:00,1.0,0.0,2543.79,2543.79
ITC,2025-07-12 09:18:30.865000+00:00,1.0,0.0,2184.25,2184.25
ITC,2025-07-12 09:18:31.085000+00:00,1.0,0.0,2602.28,2602.28
ITC,2025-07-12 09:18:31.300000+00:00,1.0,0.0,2208.96,2208.96
ITC,2025-07-12 09:18:31.465000+00:00,1.0,0.0,2396.56,2396.56
ITC,2025-07-12 09:18:31.660000+00:00,1.0,0.0,1178.57,1178.57
ITC,2025-07-12 09:18:31.885000+00:00,1.0,0.0,1613.34,1613.34
ITC,2025-07-12 09:18:32.060000+00:00,1.0,0.0,2196.47,2196.47
ITC,2025-07-12 09:18:32.295000+00:00,1.0,0.0,2788.27,2788.27
ITC,2025-07-12 09:18:32.470000+00:00,1.0,0.0,1867.98,1867.98
ITC,2025-07-12 09:18:32.665000+00:00,1.0,0.0,2572.59,2572.59
ITC,2025-07-12 09:18:32.895000+00:00,1.0,0.0,1762.28,1762.28
ITC,2025-07-12 09:18:33.050000+00:00,1.0,0.0,2403.67,2403.67
ITC,2025-07-12 09:18:33.180000+00:00,1.0,0.0,1023.64,1023.64
ITC,2025-07-12 09:18:33.315000+00:00,1.0,0.0,1203.85,1203.85
ITC,2025-07-12 09:18:33.700000+00:00,1.0,0.0,1661.7,1661.7
ITC,2025-07-12 09:18:33.885000+00:00,1.0,0.0,2890.85,2890.85
ITC,2025-07-12 09:18:34.090000+00:00,1.0,0.0,1530.13,1530.13
ITC,2025-07-12 09:18:34.195000+00:00,1.0,0.0,2364.25,2364.25
ITC,2025-07-12 09:18:34.500000+00:00,1.0,0.0,2811.31,2811.31
ITC,2025-07-12 09:18:34.615000+00:00,1.0,0.0,2975.86,2975.86
ITC,2025-07-12 09:18:34.825000+00:00,1.0,0.0,1213.65,1213.65
ITC,2025-07-12 09:18:34.965000+00:00,1.0,0.0,2629.19,2629.19
ITC,2025-07-12 09:18:35.300000+00:00,1.0,0.0,2677.66,2677.66
ITC,2025-07-12 09:18:35.480000+00:00,1.0,0.0,2680.05,2680.05
ITC,2025-07-12 09:18:35.685000+00:00,1.0,0.0,2126.73,2126.73
ITC,2025-07-12 09:18:35.855000+00:00,1.0,0.0,2022.99,2022.99
ITC,2025-07-12 09:18:36.040000+00:00,1.0,0.0,1763.65,1763.65
ITC,2025-07-12 09:18:36.285000+00:00,1.0,0.0,2584.96,2584.96
ITC,2025-07-12 09:18:36.440000+00:00,1.0,0.0,2787.67,2787.67
ITC,2025-07-12 09:18:36.660000+00:00,1.0,0.0,1760.32,1760.32
ITC,2025-07-12 09:18:36.895000+00:00,1.0,0.0,1371.4,1371.4
ITC,2025-07-12 09:18:37.075000+00:00,1.0,0.0,2762.8,2762.8
ITC,2025-07-12 09:18:37.280000+00:00,1.0,0.0,2070.69,2070.69
ITC,2025-07-12 09:18:37.405000+00:00,1.0,0.0,1607.59,1607.59
ITC,2025-07-12 09:18:37.645000+00:00,1.0,0.0,1672.1,1672.1
ITC,2025-07-12 09:18:37.870000+00:00,1.0,0.0,2164.5,2164.5
ITC,2025-07-12 09:18:38.090000+00:00,1.0,0.0,1306.13,1306.13
ITC,2025-07-12 09:18:38.235000+00:00,1.0,0.0,1631.05,1631.05
ITC,2025-07-12 09:18:38.495000+00:00,1.0,0.0,1369.62,1369.62
ITC,2025-07-12 09:18:38.685000+00:00,1.0,0.0,1866.35,1866.35
ITC,2025-07-12 09:18:38.895000+00:00,1.0,0.0,2083.7,2083.7
ITC,2025-07-12 09:18:39.020000+00:00,1.0,0.0,2340.57,2340.57
ITC,2025-07-12 09:18:39.265000+00:00,1.0,0.0,1120.66,1120.66
ITC,2025-07-12 09:18:39.485000+00:00,1.0,0.0,1011.25,1011.25
ITC,2025-07-12 09:18:39.675000+00:00,1.0,0.0,1748.81,1748.81
ITC,2025-07-12 09:18:39.885000+00:00,1.0,0.0,1903.56,1903.56
ITC,2025-07-12 09:18:40.080000+00:00,1.0,0.0,2836.59,2836.59
ITC,2025-07-12 09:18:40.290000+00:00,1.0,0.0,2699.75,2699.75
ITC,2025-07-12 09:18:40.495000+00:00,1.0,0.0,1328.34,1328.34
ITC,2025-07-12 09:18:40.685000+00:00,1.0,0.0,2865.15,2865.15
ITC,2025-07-12 09:18:40.900000+00:00,1.0,0.0,2548.68,2548.68
ITC,2025-07-12 09:18:41+00:00,1.0,0.0,2149.02,2149.02
ITC,2025-07-12 09:18:41.275000+00:00,1.0,0.0,2447.72,2447.72
ITC,2025-07-12 09:18:41.495000+00:00,1.0,0.0,1759.81,1759.81
ITC,2025-07-12 09:18:41.700000+00:00,1.0,0.0,2154.8,2154.8
ITC,2025-07-12 09:18:41.820000+00:00,1.0,0.0,1788.09,1788.09
ITC,2025-07-12 09:18:42.060000+00:00,1.0,0.0,1398.04,1398.04
ITC,2025-07-12 09:18:42.260000+00:00,1.0,0.0,2960.96,2960.96
ITC,2025-07-12 09:18:42.495000+00:00,1.0,0.0,1609.79,1609.79
ITC,2025-07-12 09:18:42.635000+00:00,1.0,0.0,2713.4,2713.4
ITC,2025-07-12 09:18:42.850000+00:00,1.0,0.0,2824.27,2824.27
ITC,2025-07-12 09:18:43.075000+00:00,1.0,0.0,2130.21,2130.21
ITC,2025-07-12 09:18:43.280000+00:00,1.0,0.0,1771.9,1771.9
ITC,2025-07-12 09:18:43.495000+00:00,1.0,0.0,2651.67,2651.67
ITC,2025-07-12 09:18:43.695000+00:00,1.0,0.0,2891.86,2891.86
ITC,2025-07-12 09:18:43.875000+00:00,1.0,0.0,2869.21,2869.21
ITC,2025-07-12 09:18:44.090000+00:00,1.0,0.0,2178.16,2178.16
ITC,2025-07-12 09:18:44.275000+00:00,1.0,0.0,2474.85,2474.85
ITC,2025-07-12 09:18:44.470000+00:00,1.0,0.0,1193.19,1193.19
ITC,2025-07-12 09:18:44.690000+00:00,1.0,0.0,2943.68,2943.68
ITC,2025-07-12 09:18:44.870000+00:00,1.0,0.0,2894.89,2894.89
ITC,2025-07-12 09:18:45.085000+00:00,1.0,0.0,2447.79,2447.79
ITC,2025-07-12 09:18:45.275000+00:00,1.0,0.0,2881.54,2881.54
ITC,2025-07-12 09:18:45.465000+00:00,1.0,0.0,2178.93,2178.93
ITC,2025-07-12 09:18:45.695000+00:00,1.0,0.0,1922.03,1922.03
ITC,2025-07-12 09:18:45.835000+00:00,1.0,0.0,2152.94,2152.94
ITC,2025-07-12 09:18:46.060000+00:00,1.0,0.0,2021.46,2021.46
ITC,2025-07-12 09:18:46.260000+00:00,1.0,0.0,1080.26,1080.26
ITC,2025-07-12 09:18:46.470000+00:00,1.0,0.0,2972.8,2972.8
ITC,2025-07-12 09:18:46.670000+00:00,1.0,0.0,1311.33,1311.33
ITC,2025-07-12 09:18:46.900000+00:00,1.0,0.0,2626.22,2626.22
ITC,2025-07-12 09:18:47.075000+00:00,1.0,0.0,1611.75,1611.75
ITC,2025-07-12 09:18:47.240000+00:00,1.0,0.0,1061.63,1061.63
ITC,2025-07-12 09:18:47.490000+00:00,1.0,0.0,1837.92,1837.92
ITC,2025-07-12 09:18:47.650000+00:00,1.0,0.0,1728.94,1728.94
ITC,2025-07-12 09:18:47.880000+00:00,1.0,0.0,1329.15,1329.15
ITC,2025-07-12 09:18:48.075000+00:00,1.0,0.0,2858.52,2858.52
ITC,2025-07-12 09:18:48.265000+00:00,1.0,0.0,2852.74,2852.74
ITC,2025-07-12 09:18:48.465000+00:00,1.0,0.0,1205.72,1205.72
ITC,2025-07-12 09:18:48.695000+00:00,1.0,0.0,2030.37,2030.37
ITC,2025-07-12 09:18:48.900000+00:00,1.0,0.0,2098.63,2098.63
ITC,2025-07-12 09:18:49.095000+00:00,1.0,0.0,2952.87,2952.87
ITC,2025-07-12 09:18:49.240000+00:00,1.0,0.0,2041.42,2041.42
ITC,2025-07-12 09:18:49.315000+00:00,1.0,0.0,2051.51,2051.51
ITC,2025-07-12 09:18:49.685000+00:00,1.0,0.0,2111.67,2111.67
ITC,2025-07-12 09:18:49.855000+00:00,1.0,0.0,2007.47,2007.47
ITC,2025-07-12 09:18:50.065000+00:00,1.0,0.0,2484.11,2484.11
ITC,2025-07-12 09:18:50.245000+00:00,1.0,0.0,1719.6,1719.6
ITC,2025-07-12 09:18:50.490000+00:00,1.0,0.0,1512.64,1512.64
ITC,2025-07-12 09:18:50.660000+00:00,1.0,0.0,2138.57,2138.57
ITC,2025-07-12 09:18:50.890000+00:00,1.0,0.0,2604.39,2604.39
ITC,2025-07-12 09:18:51.040000+00:00,1.0,0.0,2316.14,2316.14
ITC,2025-07-12 09:18:51.295000+00:00,1.0,0.0,1061.27,1061.27
ITC,2025-07-12 09:18:51.455000+00:00,1.0,0.0,1615.9,1615.9
ITC,2025-07-12 09:18:51.585000+00:00,1.0,0.0,2985.65,2985.65
ITC,2025-07-12 09:18:51.880000+00:00,1.0,0.0,2698.19,2698.19
ITC,2025-07-12 09:18:52.095000+00:00,1.0,0.0,2399.54,2399.54
ITC,2025-07-12 09:18:52.265000+00:00,1.0,0.0,1486.89,1486.89
ITC,2025-07-12 09:18:52.495000+00:00,1.0,0.0,2161.68,2161.68
ITC,2025-07-12 09:18:52.660000+00:00,1.0,0.0,1239.7,1239.7
ITC,2025-07-12 09:18:52.900000+00:00,1.0,0.0,1485.92,1485.92
ITC,2025-07-12 09:18:53.085000+00:00,1.0,0.0,2597.04,2597.04
ITC,2025-07-12 09:18:53.295000+00:00,1.0,0.0,1222.75,1222.75
ITC,2025-07-12 09:18:53.465000+00:00,1.0,0.0,2643.15,2643.15
ITC,2025-07-12 09:18:53.635000+00:00,1.0,0.0,1228.76,1228.76
ITC,2025-07-12 09:18:53.855000+00:00,1.0,0.0,1294.26,1294.26
ITC,2025-07-12 09:18:54.085000+00:00,1.0,0.0,2186.62,2186.62
ITC,2025-07-12 09:18:54.285000+00:00,1.0,0.0,1633.47,1633.47
ITC,2025-07-12 09:18:54.465000+00:00,1.0,0.0,2992.17,2992.17
ITC,2025-07-12 09:18:54.695000+00:00,1.0,0.0,2431.91,2431.91
ITC,2025-07-12 09:18:54.875000+00:00,1.0,0.0,1196.92,1196.92
ITC,2025-07-12 09:18:55.015000+00:00,1.0,0.0,2320.45,2320.45
ITC,2025-07-12 09:18:55.230000+00:00,1.0,0.0,1579.32,1579.32
ITC,2025-07-12 09:18:55.460000+00:00,1.0,0.0,2263.12,2263.12
ITC,2025-07-12 09:18:55.670000+00:00,1.0,0.0,1011.88,1011.88
ITC,2025-07-12 09:18:55.870000+00:00,1.0,0.0,1090.36,1090.36
ITC,2025-07-12 09:18:56.090000+00:00,1.0,0.0,1491.77,1491.77
ITC,2025-07-12 09:18:56.270000+00:00,1.0,0.0,1936.63,1936.63
ITC,2025-07-12 09:18:56.410000+00:00,1.0,0.0,2748.9,2748.9
ITC,2025-07-12 09:18:56.665000+00:00,1.0,0.0,2585.49,2585.49
ITC,2025-07-12 09:18:56.875000+00:00,1.0,0.0,1816.32,1816.32
ITC,2025-07-12 09:18:57.090000+00:00,1.0,0.0,1288.15,1288.15
ITC,2025-07-12 09:18:57.280000+00:00,1.0,0.0,2966.36,2966.36
ITC,2025-07-12 09:18:57.430000+00:00,1.0,0.0,1726.92,1726.92
ITC,2025-07-12 09:18:57.685000+00:00,1.0,0.0,1423.96,1423.96
ITC,2025-07-12 09:18:57.775000+00:00,1.0,0.0,1271.3,1271.3
ITC,2025-07-12 09:18:58.075000+00:00,1.0,0.0,2677.29,2677.29
ITC,2025-07-12 09:18:58.295000+00:00,1.0,0.0,2366.61,2366.61
ITC,2025-07-12 09:18:58.475000+00:00,1.0,0.0,2903.92,2903.92
ITC,2025-07-12 09:18:58.680000+00:00,1.0,0.0,1790.69,1790.69
ITC,2025-07-12 09:18:58.845000+00:00,1.0,0.0,2711.36,2711.36
ITC,2025-07-12 09:18:59.060000+00:00,1.0,0.0,2133.95,2133.95
ITC,2025-07-12 09:18:59.200000+00:00,1.0,0.0,1936.24,1936.24
ITC,2025-07-12 09:18:59.495000+00:00,1.0,0.0,2852.79,2852.79
ITC,2025-07-12 09:18:59.700000+00:00,1.0,0.0,2170.45,2170.45
ITC,2025-07-12 09:18:59.815000+00:00,1.0,0.0,2170.59,2170.59
ITC,2025-07-12 09:19:00.085000+00:00,1.0,0.0,1983.4,1983.4
ITC,2025-07-12 09:19:00.275000+00:00,1.0,0.0,2018.11,2018.11
ITC,2025-07-12 09:19:00.425000+00:00,1.0,0.0,1297.59,1297.59
ITC,2025-07-12 09:19:00.660000+00:00,1.0,0.0,2021.78,2021.78
ITC,2025-07-12 09:19:00.850000+00:00,1.0,0.0,1675.08,1675.08
ITC,2025-07-12 09:19:01.095000+00:00,1.0,0.0,2414.69,2414.69
ITC,2025-07-12 09:19:01.290000+00:00,1.0,0.0,2123.13,2123.13
ITC,2025-07-12 09:19:01.465000+00:00,1.0,0.0,2209.74,2209.74
ITC,2025-07-12 09:19:01.685000+00:00,1.0,0.0,1293.78,1293.78
ITC,2025-07-12 09:19:01.855000+00:00,1.0,0.0,2433.6,2433.6
ITC,2025-07-12 09:19:02.100000+00:00,1.0,0.0,1978.05,1978.05
ITC,2025-07-12 09:19:02.285000+00:00,1.0,0.0,2059.12,2059.12
ITC,2025-07-12 09:19:02.500000+00:00,1.0,0.0,2434.27,2434.27
ITC,2025-07-12 09:19:02.655000+00:00,1.0,0.0,1290.64,1290.64
ITC,2025-07-12 09:19:02.850000+00:00,1.0,0.0,2211.1,2211.1
ITC,2025-07-12 09:19:03.095000+00:00,1.0,0.0,2519.72,2519.72
ITC,2025-07-12 09:19:03.210000+00:00,1.0,0.0,2821.35,2821.35
ITC,2025-07-12 09:19:03.465000+00:00,1.0,0.0,1882.36,1882.36
ITC,2025-07-12 09:19:03.685000+00:00,1.0,0.0,2055.57,2055.57
ITC,2025-07-12 09:19:03.890000+00:00,1.0,0.0,1361.76,1361.76
ITC,2025-07-12 09:19:04.090000+00:00,1.0,0.0,2293.53,2293.53
ITC,2025-07-12 09:19:04.290000+00:00,1.0,0.0,2147.42,2147.42
ITC,2025-07-12 09:19:04.465000+00:00,1.0,0.0,1563.92,1563.92
ITC,2025-07-12 09:19:04.695000+00:00,1.0,0.0,1613.28,1613.28
ITC,2025-07-12 09:19:04.890000+00:00,1.0,0.0,2989.0,2989.0
ITC,2025-07-12 09:19:05.080000+00:00,1.0,0.0,1123.59,1123.59
ITC,2025-07-12 09:19:05.300000+00:00,1.0,0.0,1782.63,1782.63
ITC,2025-07-12 09:19:05.480000+00:00,1.0,0.0,1735.85,1735.85
ITC,2025-07-12 09:19:05.675000+00:00,1.0,0.0,1384.17,1384.17
ITC,2025-07-12 09:19:05.880000+00:00,1.0,0.0,1140.87,1140.87
ITC,2025-07-12 09:19:06.075000+00:00,1.0,0.0,2974.47,2974.47
ITC,2025-07-12 09:19:06.265000+00:00,1.0,0.0,1915.48,1915.48
ITC,2025-07-12 09:19:06.495000+00:00,1.0,0.0,2535.86,2535.86
ITC,2025-07-12 09:19:06.605000+00:00,1.0,0.0,1744.46,1744.46
ITC,2025-07-12 09:19:06.879000+00:00,1.0,0.0,1639.65,1639.65
ITC,2025-07-12 09:19:07.070000+00:00,1.0,0.0,2919.01,2919.01
ITC,2025-07-12 09:19:07.265000+00:00,1.0,0.0,2476.06,2476.06
ITC,2025-07-12 09:19:07.485000+00:00,1.0,0.0,2845.09,2845.09
ITC,2025-07-12 09:19:07.640000+00:00,1.0,0.0,2023.35,2023.35
ITC,2025-07-12 09:19:07.815000+00:00,1.0,0.0,1097.65,1097.65
ITC,2025-07-12 09:19:08.095000+00:00,1.0,0.0,1203.97,1203.97
ITC,2025-07-12 09:19:08.275000+00:00,1.0,0.0,2139.04,2139.04
ITC,2025-07-12 09:19:08.485000+00:00,1.0,0.0,2967.31,2967.31
ITC,2025-07-12 09:19:08.650000+00:00,1.0,0.0,2363.25,2363.25
ITC,2025-07-12 09:19:08.755000+00:00,1.0,0.0,2603.5,2603.5
